"Tanggal","Mesin","Shift","Breakdown","Penyebab","WaktuPerbaikanMenit","DowntimeTerencana","DowntimeMenit","UnitsProduced"
2025-05-13,"M-05","Malam",0,"Preventive OK",0,0,0,403
2025-05-13,"M-05","Pagi",0,"Preventive OK",0,0,0,422
2025-05-13,"M-05","Siang",0,"Preventive OK",0,0,0,430
2025-05-13,"M-06","Malam",0,"Preventive OK",0,0,0,398
2025-05-13,"M-06","Pagi",0,"Preventive OK",0,0,0,413
2025-05-13,"M-06","Siang",0,"Preventive OK",0,0,0,400
2025-05-14,"M-01","Malam",0,"Preventive OK",0,0,0,849
2025-05-14,"M-01","Pagi",0,"Preventive OK",0,0,0,855
2025-05-14,"M-01","Siang",0,"Preventive OK",0,0,0,808
2025-05-14,"M-02","Malam",0,"Preventive OK",0,0,0,841
2025-05-14,"M-02","Pagi",0,"Preventive OK",0,0,0,731
2025-05-14,"M-02","Siang",0,"Preventive OK",0,0,0,831
2025-05-14,"M-03","Malam",0,"Preventive OK",0,0,0,904
2025-05-14,"M-03","Pagi",0,"Preventive OK",0,0,0,761
2025-05-14,"M-03","Siang",0,"Preventive OK",0,0,0,783
2025-05-14,"M-04","Malam",0,"Preventive OK",0,0,0,821
2025-05-14,"M-04","Pagi",0,"Preventive OK",0,0,0,801
2025-05-14,"M-04","Siang",0,"Preventive OK",0,0,0,839
2025-05-14,"M-05","Malam",0,"Preventive OK",0,0,0,390
2025-05-14,"M-05","Pagi",0,"Preventive OK",0,0,0,415
2025-05-14,"M-05","Siang",0,"Preventive OK",0,0,0,400
2025-05-14,"M-06","Malam",0,"Preventive OK",0,0,0,472
2025-05-14,"M-06","Pagi",0,"Preventive OK",0,0,0,375
2025-05-14,"M-06","Siang",0,"Preventive OK",0,0,0,471
2025-05-15,"M-01","Malam",0,"Preventive OK",0,0,0,767
2025-05-15,"M-01","Pagi",0,"Preventive OK",0,0,0,754
2025-05-15,"M-01","Siang",0,"Preventive OK",0,0,0,828
2025-05-15,"M-02","Malam",0,"Preventive OK",0,0,0,862
2025-05-15,"M-02","Pagi",1,"Kelistrikan",26,0,26,717
2025-05-15,"M-02","Siang",0,"Preventive OK",0,0,0,801
2025-05-15,"M-03","Malam",0,"Preventive OK",0,0,0,776
2025-05-15,"M-03","Pagi",0,"Preventive OK",0,0,0,851
2025-05-15,"M-03","Siang",0,"Preventive OK",0,0,0,720
2025-05-15,"M-04","Malam",0,"Preventive OK",0,0,0,802
2025-05-15,"M-04","Pagi",0,"Preventive OK",0,0,0,853
2025-05-15,"M-04","Siang",0,"Preventive OK",0,0,0,858
2025-05-15,"M-05","Malam",0,"Preventive OK",0,0,0,406
2025-05-15,"M-05","Pagi",0,"Preventive OK",0,0,0,394
2025-05-15,"M-05","Siang",0,"Preventive OK",0,0,0,395
2025-05-15,"M-06","Malam",0,"Preventive OK",0,0,0,425
2025-05-15,"M-06","Pagi",0,"Preventive OK",0,0,0,397
2025-05-15,"M-06","Siang",0,"Preventive OK",0,0,0,387
2025-05-16,"M-01","Malam",0,"Preventive OK",0,0,0,842
2025-05-16,"M-01","Pagi",0,"Preventive OK",0,0,0,812
2025-05-16,"M-01","Siang",0,"Preventive OK",0,0,0,782
2025-05-16,"M-02","Malam",0,"Preventive OK",0,0,0,939
2025-05-16,"M-02","Pagi",0,"Preventive OK",0,0,0,809
2025-05-16,"M-02","Siang",0,"Preventive OK",0,0,0,949
2025-05-16,"M-03","Malam",0,"Preventive OK",0,0,0,887
2025-05-16,"M-03","Pagi",0,"Preventive OK",0,0,0,906
2025-05-16,"M-03","Siang",0,"Preventive OK",0,0,0,741
2025-05-16,"M-04","Malam",0,"Preventive OK",0,0,0,871
2025-05-16,"M-04","Pagi",1,"Tool Wear",44,0,44,774
2025-05-16,"M-04","Siang",0,"Preventive OK",0,0,0,829
2025-05-16,"M-05","Malam",0,"Preventive OK",0,0,0,379
2025-05-16,"M-05","Pagi",0,"Preventive OK",0,0,0,416
2025-05-16,"M-05","Siang",0,"Preventive OK",0,0,0,443
2025-05-16,"M-06","Malam",0,"Preventive OK",0,0,0,406
2025-05-16,"M-06","Pagi",0,"Preventive OK",0,0,0,394
2025-05-16,"M-06","Siang",0,"Preventive OK",0,0,0,428
2025-05-17,"M-01","Malam",0,"Preventive OK",0,0,0,811
2025-05-17,"M-01","Pagi",0,"Preventive OK",0,0,0,847
2025-05-17,"M-01","Siang",0,"Preventive OK",0,0,0,881
2025-05-17,"M-02","Malam",0,"Preventive OK",0,0,0,868
2025-05-17,"M-02","Pagi",1,"Bearing Failure",29,0,29,759
2025-05-17,"M-02","Siang",0,"Preventive OK",0,0,0,803
2025-05-17,"M-03","Malam",0,"Preventive OK",0,0,0,803
2025-05-17,"M-03","Pagi",0,"Preventive OK",0,0,0,853
2025-05-17,"M-03","Siang",0,"Preventive OK",0,0,0,888
2025-05-17,"M-04","Malam",0,"Preventive OK",0,0,0,785
2025-05-17,"M-04","Pagi",0,"Preventive OK",0,0,0,870
2025-05-17,"M-04","Siang",0,"Preventive OK",0,0,0,915
2025-05-17,"M-05","Malam",0,"Preventive OK",0,0,0,395
2025-05-17,"M-05","Pagi",0,"Preventive OK",0,0,0,393
2025-05-17,"M-05","Siang",0,"Preventive OK",0,0,0,416
2025-05-17,"M-06","Malam",0,"Preventive OK",0,0,0,445
2025-05-17,"M-06","Pagi",0,"Preventive OK",0,0,0,412
2025-05-17,"M-06","Siang",0,"Preventive OK",0,0,0,420
2025-05-19,"M-01","Malam",0,"Preventive OK",0,30,30,817
2025-05-19,"M-01","Pagi",0,"Preventive OK",0,30,30,783
2025-05-19,"M-01","Siang",0,"Preventive OK",0,30,30,811
2025-05-19,"M-02","Malam",0,"Preventive OK",0,30,30,675
2025-05-19,"M-02","Pagi",0,"Preventive OK",0,30,30,784
2025-05-19,"M-02","Siang",0,"Preventive OK",0,30,30,800
2025-05-19,"M-03","Malam",0,"Preventive OK",0,30,30,821
2025-05-19,"M-03","Pagi",0,"Preventive OK",0,30,30,730
2025-05-19,"M-03","Siang",0,"Preventive OK",0,30,30,795
2025-05-19,"M-04","Malam",0,"Preventive OK",0,30,30,744
2025-05-19,"M-04","Pagi",1,"Bearing Failure",30,30,60,723
2025-05-19,"M-04","Siang",0,"Preventive OK",0,30,30,870
2025-05-19,"M-05","Malam",0,"Preventive OK",0,30,30,383
2025-05-19,"M-05","Pagi",0,"Preventive OK",0,30,30,416
2025-05-19,"M-05","Siang",0,"Preventive OK",0,30,30,357
2025-05-19,"M-06","Malam",0,"Preventive OK",0,30,30,400
2025-05-19,"M-06","Pagi",0,"Preventive OK",0,30,30,486
2025-05-19,"M-06","Siang",0,"Preventive OK",0,30,30,404
2025-05-20,"M-01","Malam",0,"Preventive OK",0,0,0,698
2025-05-20,"M-01","Pagi",0,"Preventive OK",0,0,0,746
2025-05-20,"M-01","Siang",0,"Preventive OK",0,0,0,797
2025-05-20,"M-02","Malam",0,"Preventive OK",0,0,0,779
2025-05-20,"M-02","Pagi",0,"Preventive OK",0,0,0,833
2025-05-20,"M-02","Siang",1,"Bearing Failure",31,0,31,787
2025-05-20,"M-03","Malam",0,"Preventive OK",0,0,0,824
2025-05-20,"M-03","Pagi",0,"Preventive OK",0,0,0,846
2025-05-20,"M-03","Siang",1,"Bearing Failure",27,0,27,854
2025-05-20,"M-04","Malam",0,"Preventive OK",0,0,0,842
2025-05-20,"M-04","Pagi",0,"Preventive OK",0,0,0,948
2025-05-20,"M-04","Siang",0,"Preventive OK",0,0,0,770
2025-05-20,"M-05","Malam",0,"Preventive OK",0,0,0,423
2025-05-20,"M-05","Pagi",0,"Preventive OK",0,0,0,467
2025-05-20,"M-05","Siang",0,"Preventive OK",0,0,0,379
2025-05-20,"M-06","Malam",0,"Preventive OK",0,0,0,396
2025-05-20,"M-06","Pagi",0,"Preventive OK",0,0,0,359
2025-05-20,"M-06","Siang",0,"Preventive OK",0,0,0,418
2025-05-21,"M-01","Malam",0,"Preventive OK",0,0,0,834
2025-05-21,"M-01","Pagi",0,"Preventive OK",0,0,0,801
2025-05-21,"M-01","Siang",0,"Preventive OK",0,0,0,782
2025-05-21,"M-02","Malam",0,"Preventive OK",0,0,0,784
2025-05-21,"M-02","Pagi",0,"Preventive OK",0,0,0,846
2025-05-21,"M-02","Siang",0,"Preventive OK",0,0,0,776
2025-05-21,"M-03","Malam",0,"Preventive OK",0,0,0,855
2025-05-21,"M-03","Pagi",0,"Preventive OK",0,0,0,833
2025-05-21,"M-03","Siang",0,"Preventive OK",0,0,0,818
2025-05-21,"M-04","Malam",0,"Preventive OK",0,0,0,821
2025-05-21,"M-04","Pagi",0,"Preventive OK",0,0,0,853
2025-05-21,"M-04","Siang",0,"Preventive OK",0,0,0,921
2025-05-21,"M-05","Malam",1,"Bearing Failure",16,0,16,383
2025-05-21,"M-05","Pagi",0,"Preventive OK",0,0,0,426
2025-05-21,"M-05","Siang",1,"Bearing Failure",20,0,20,400
2025-05-21,"M-06","Malam",0,"Preventive OK",0,0,0,423
2025-05-21,"M-06","Pagi",0,"Preventive OK",0,0,0,413
2025-05-21,"M-06","Siang",0,"Preventive OK",0,0,0,419
2025-05-22,"M-01","Malam",0,"Preventive OK",0,0,0,809
2025-05-22,"M-01","Pagi",0,"Preventive OK",0,0,0,840
2025-05-22,"M-01","Siang",0,"Preventive OK",0,0,0,810
2025-05-22,"M-02","Malam",0,"Preventive OK",0,0,0,854
2025-05-22,"M-02","Pagi",0,"Preventive OK",0,0,0,803
2025-05-22,"M-02","Siang",0,"Preventive OK",0,0,0,842
2025-05-22,"M-03","Malam",0,"Preventive OK",0,0,0,823
2025-05-22,"M-03","Pagi",0,"Preventive OK",0,0,0,800
2025-05-22,"M-03","Siang",0,"Preventive OK",0,0,0,785
2025-05-22,"M-04","Malam",0,"Preventive OK",0,0,0,832
2025-05-22,"M-04","Pagi",0,"Preventive OK",0,0,0,803
2025-05-22,"M-04","Siang",0,"Preventive OK",0,0,0,867
2025-05-22,"M-05","Malam",0,"Preventive OK",0,0,0,387
2025-05-22,"M-05","Pagi",0,"Preventive OK",0,0,0,376
2025-05-22,"M-05","Siang",0,"Preventive OK",0,0,0,459
2025-05-22,"M-06","Malam",0,"Preventive OK",0,0,0,417
2025-05-22,"M-06","Pagi",0,"Preventive OK",0,0,0,403
2025-05-22,"M-06","Siang",0,"Preventive OK",0,0,0,404
2025-05-23,"M-01","Malam",0,"Preventive OK",0,0,0,865
2025-05-23,"M-01","Pagi",0,"Preventive OK",0,0,0,835
2025-05-23,"M-01","Siang",0,"Preventive OK",0,0,0,861
2025-05-23,"M-02","Malam",0,"Preventive OK",0,0,0,897
2025-05-23,"M-02","Pagi",0,"Preventive OK",0,0,0,820
2025-05-23,"M-02","Siang",1,"Bearing Failure",26,0,26,746
2025-05-23,"M-03","Malam",0,"Preventive OK",0,0,0,738
2025-05-23,"M-03","Pagi",0,"Preventive OK",0,0,0,860
2025-05-23,"M-03","Siang",0,"Preventive OK",0,0,0,747
2025-05-23,"M-04","Malam",0,"Preventive OK",0,0,0,797
2025-05-23,"M-04","Pagi",0,"Preventive OK",0,0,0,848
2025-05-23,"M-04","Siang",1,"Tool Wear",19,0,19,825
2025-05-23,"M-05","Malam",0,"Preventive OK",0,0,0,425
2025-05-23,"M-05","Pagi",0,"Preventive OK",0,0,0,401
2025-05-23,"M-05","Siang",0,"Preventive OK",0,0,0,422
2025-05-23,"M-06","Malam",0,"Preventive OK",0,0,0,414
2025-05-23,"M-06","Pagi",0,"Preventive OK",0,0,0,409
2025-05-23,"M-06","Siang",0,"Preventive OK",0,0,0,411
2025-05-24,"M-01","Malam",0,"Preventive OK",0,0,0,763
2025-05-24,"M-01","Pagi",0,"Preventive OK",0,0,0,781
2025-05-24,"M-01","Siang",0,"Preventive OK",0,0,0,869
2025-05-24,"M-02","Malam",0,"Preventive OK",0,0,0,884
2025-05-24,"M-02","Pagi",0,"Preventive OK",0,0,0,750
2025-05-24,"M-02","Siang",0,"Preventive OK",0,0,0,811
2025-05-24,"M-03","Malam",1,"Tool Wear",10,0,10,795
2025-05-24,"M-03","Pagi",0,"Preventive OK",0,0,0,781
2025-05-24,"M-03","Siang",1,"Material Jam",18,0,18,816
2025-05-24,"M-04","Malam",1,"Bearing Failure",30,0,30,803
2025-05-24,"M-04","Pagi",0,"Preventive OK",0,0,0,832
2025-05-24,"M-04","Siang",0,"Preventive OK",0,0,0,774
2025-05-24,"M-05","Malam",0,"Preventive OK",0,0,0,379
2025-05-24,"M-05","Pagi",0,"Preventive OK",0,0,0,384
2025-05-24,"M-05","Siang",0,"Preventive OK",0,0,0,407
2025-05-24,"M-06","Malam",0,"Preventive OK",0,0,0,396
2025-05-24,"M-06","Pagi",0,"Preventive OK",0,0,0,497
2025-05-24,"M-06","Siang",0,"Preventive OK",0,0,0,359
2025-05-26,"M-01","Malam",0,"Preventive OK",0,30,30,831
2025-05-26,"M-01","Pagi",0,"Preventive OK",0,30,30,813
2025-05-26,"M-01","Siang",0,"Preventive OK",0,30,30,803
2025-05-26,"M-02","Malam",0,"Preventive OK",0,30,30,889
2025-05-26,"M-02","Pagi",0,"Preventive OK",0,30,30,800
2025-05-26,"M-02","Siang",0,"Preventive OK",0,30,30,776
2025-05-26,"M-03","Malam",0,"Preventive OK",0,30,30,790
2025-05-26,"M-03","Pagi",0,"Preventive OK",0,30,30,754
2025-05-26,"M-03","Siang",0,"Preventive OK",0,30,30,761
2025-05-26,"M-04","Malam",0,"Preventive OK",0,30,30,908
2025-05-26,"M-04","Pagi",0,"Preventive OK",0,30,30,755
2025-05-26,"M-04","Siang",0,"Preventive OK",0,30,30,884
2025-05-26,"M-05","Malam",0,"Preventive OK",0,30,30,393
2025-05-26,"M-05","Pagi",0,"Preventive OK",0,30,30,350
2025-05-26,"M-05","Siang",0,"Preventive OK",0,30,30,410
2025-05-26,"M-06","Malam",0,"Preventive OK",0,30,30,448
2025-05-26,"M-06","Pagi",0,"Preventive OK",0,30,30,386
2025-05-26,"M-06","Siang",0,"Preventive OK",0,30,30,372
2025-05-27,"M-01","Malam",0,"Preventive OK",0,0,0,737
2025-05-27,"M-01","Pagi",0,"Preventive OK",0,0,0,813
2025-05-27,"M-01","Siang",0,"Preventive OK",0,0,0,824
2025-05-27,"M-02","Malam",0,"Preventive OK",0,0,0,808
2025-05-27,"M-02","Pagi",0,"Preventive OK",0,0,0,900
2025-05-27,"M-02","Siang",0,"Preventive OK",0,0,0,877
2025-05-27,"M-03","Malam",0,"Preventive OK",0,0,0,832
2025-05-27,"M-03","Pagi",0,"Preventive OK",0,0,0,919
2025-05-27,"M-03","Siang",0,"Preventive OK",0,0,0,864
2025-05-27,"M-04","Malam",1,"Tool Wear",36,0,36,765
2025-05-27,"M-04","Pagi",0,"Preventive OK",0,0,0,862
2025-05-27,"M-04","Siang",0,"Preventive OK",0,0,0,783
2025-05-27,"M-05","Malam",0,"Preventive OK",0,0,0,456
2025-05-27,"M-05","Pagi",0,"Preventive OK",0,0,0,386
2025-05-27,"M-05","Siang",0,"Preventive OK",0,0,0,411
2025-05-27,"M-06","Malam",0,"Preventive OK",0,0,0,428
2025-05-27,"M-06","Pagi",0,"Preventive OK",0,0,0,420
2025-05-27,"M-06","Siang",0,"Preventive OK",0,0,0,433
2025-05-28,"M-01","Malam",0,"Preventive OK",0,0,0,897
2025-05-28,"M-01","Pagi",0,"Preventive OK",0,0,0,772
2025-05-28,"M-01","Siang",0,"Preventive OK",0,0,0,923
2025-05-28,"M-02","Malam",0,"Preventive OK",0,0,0,769
2025-05-28,"M-02","Pagi",0,"Preventive OK",0,0,0,771
2025-05-28,"M-02","Siang",0,"Preventive OK",0,0,0,840
2025-05-28,"M-03","Malam",0,"Preventive OK",0,0,0,805
2025-05-28,"M-03","Pagi",0,"Preventive OK",0,0,0,826
2025-05-28,"M-03","Siang",0,"Preventive OK",0,0,0,918
2025-05-28,"M-04","Malam",0,"Preventive OK",0,0,0,832
2025-05-28,"M-04","Pagi",0,"Preventive OK",0,0,0,817
2025-05-28,"M-04","Siang",0,"Preventive OK",0,0,0,818
2025-05-28,"M-05","Malam",0,"Preventive OK",0,0,0,436
2025-05-28,"M-05","Pagi",0,"Preventive OK",0,0,0,425
2025-05-28,"M-05","Siang",0,"Preventive OK",0,0,0,361
2025-05-28,"M-06","Malam",0,"Preventive OK",0,0,0,366
2025-05-28,"M-06","Pagi",0,"Preventive OK",0,0,0,391
2025-05-28,"M-06","Siang",0,"Preventive OK",0,0,0,391
2025-05-29,"M-01","Malam",0,"Preventive OK",0,0,0,786
2025-05-29,"M-01","Pagi",0,"Preventive OK",0,0,0,822
2025-05-29,"M-01","Siang",0,"Preventive OK",0,0,0,802
2025-05-29,"M-02","Malam",0,"Preventive OK",0,0,0,810
2025-05-29,"M-02","Pagi",1,"Bearing Failure",38,0,38,819
2025-05-29,"M-02","Siang",0,"Preventive OK",0,0,0,803
2025-05-29,"M-03","Malam",0,"Preventive OK",0,0,0,765
2025-05-29,"M-03","Pagi",0,"Preventive OK",0,0,0,797
2025-05-29,"M-03","Siang",0,"Preventive OK",0,0,0,834
2025-05-29,"M-04","Malam",0,"Preventive OK",0,0,0,806
2025-05-29,"M-04","Pagi",0,"Preventive OK",0,0,0,776
2025-05-29,"M-04","Siang",0,"Preventive OK",0,0,0,788
2025-05-29,"M-05","Malam",0,"Preventive OK",0,0,0,414
2025-05-29,"M-05","Pagi",1,"Material Jam",18,0,18,443
2025-05-29,"M-05","Siang",0,"Preventive OK",0,0,0,487
2025-05-29,"M-06","Malam",0,"Preventive OK",0,0,0,394
2025-05-29,"M-06","Pagi",0,"Preventive OK",0,0,0,419
2025-05-29,"M-06","Siang",0,"Preventive OK",0,0,0,394
2025-05-30,"M-01","Malam",0,"Preventive OK",0,0,0,776
2025-05-30,"M-01","Pagi",0,"Preventive OK",0,0,0,736
2025-05-30,"M-01","Siang",0,"Preventive OK",0,0,0,813
2025-05-30,"M-02","Malam",1,"Kelistrikan",52,0,52,810
2025-05-30,"M-02","Pagi",0,"Preventive OK",0,0,0,809
2025-05-30,"M-02","Siang",0,"Preventive OK",0,0,0,808
2025-05-30,"M-03","Malam",0,"Preventive OK",0,0,0,893
2025-05-30,"M-03","Pagi",0,"Preventive OK",0,0,0,915
2025-05-30,"M-03","Siang",0,"Preventive OK",0,0,0,677
2025-05-30,"M-04","Malam",0,"Preventive OK",0,0,0,763
2025-05-30,"M-04","Pagi",0,"Preventive OK",0,0,0,748
2025-05-30,"M-04","Siang",0,"Preventive OK",0,0,0,784
2025-05-30,"M-05","Malam",0,"Preventive OK",0,0,0,412
2025-05-30,"M-05","Pagi",0,"Preventive OK",0,0,0,372
2025-05-30,"M-05","Siang",0,"Preventive OK",0,0,0,396
2025-05-30,"M-06","Malam",0,"Preventive OK",0,0,0,427
2025-05-30,"M-06","Pagi",0,"Preventive OK",0,0,0,419
2025-05-30,"M-06","Siang",0,"Preventive OK",0,0,0,417
2025-05-31,"M-01","Malam",0,"Preventive OK",0,0,0,825
2025-05-31,"M-01","Pagi",0,"Preventive OK",0,0,0,922
2025-05-31,"M-01","Siang",0,"Preventive OK",0,0,0,738
2025-05-31,"M-02","Malam",0,"Preventive OK",0,0,0,790
2025-05-31,"M-02","Pagi",0,"Preventive OK",0,0,0,788
2025-05-31,"M-02","Siang",0,"Preventive OK",0,0,0,871
2025-05-31,"M-03","Malam",0,"Preventive OK",0,0,0,820
2025-05-31,"M-03","Pagi",0,"Preventive OK",0,0,0,760
2025-05-31,"M-03","Siang",0,"Preventive OK",0,0,0,760
2025-05-31,"M-04","Malam",0,"Preventive OK",0,0,0,847
2025-05-31,"M-04","Pagi",0,"Preventive OK",0,0,0,957
2025-05-31,"M-04","Siang",0,"Preventive OK",0,0,0,929
2025-05-31,"M-05","Malam",0,"Preventive OK",0,0,0,455
2025-05-31,"M-05","Pagi",0,"Preventive OK",0,0,0,404
2025-05-31,"M-05","Siang",0,"Preventive OK",0,0,0,421
2025-05-31,"M-06","Malam",0,"Preventive OK",0,0,0,414
2025-05-31,"M-06","Pagi",0,"Preventive OK",0,0,0,366
2025-05-31,"M-06","Siang",0,"Preventive OK",0,0,0,441
2025-06-02,"M-01","Malam",0,"Preventive OK",0,30,30,760
2025-06-02,"M-01","Pagi",0,"Preventive OK",0,30,30,941
2025-06-02,"M-01","Siang",0,"Preventive OK",0,30,30,957
2025-06-02,"M-02","Malam",0,"Preventive OK",0,30,30,746
2025-06-02,"M-02","Pagi",0,"Preventive OK",0,30,30,819
2025-06-02,"M-02","Siang",0,"Preventive OK",0,30,30,901
2025-06-02,"M-03","Malam",0,"Preventive OK",0,30,30,851
2025-06-02,"M-03","Pagi",0,"Preventive OK",0,30,30,783
2025-06-02,"M-03","Siang",0,"Preventive OK",0,30,30,828
2025-06-02,"M-04","Malam",1,"Bearing Failure",18,30,48,761
2025-06-02,"M-04","Pagi",0,"Preventive OK",0,30,30,729
2025-06-02,"M-04","Siang",0,"Preventive OK",0,30,30,753
2025-06-02,"M-05","Malam",0,"Preventive OK",0,30,30,390
2025-06-02,"M-05","Pagi",0,"Preventive OK",0,30,30,441
2025-06-02,"M-05","Siang",0,"Preventive OK",0,30,30,389
2025-06-02,"M-06","Malam",0,"Preventive OK",0,30,30,435
2025-06-02,"M-06","Pagi",0,"Preventive OK",0,30,30,437
2025-06-02,"M-06","Siang",0,"Preventive OK",0,30,30,348
2025-06-03,"M-01","Malam",0,"Preventive OK",0,0,0,773
2025-06-03,"M-01","Pagi",0,"Preventive OK",0,0,0,783
2025-06-03,"M-01","Siang",0,"Preventive OK",0,0,0,768
2025-06-03,"M-02","Malam",0,"Preventive OK",0,0,0,687
2025-06-03,"M-02","Pagi",0,"Preventive OK",0,0,0,761
2025-06-03,"M-02","Siang",0,"Preventive OK",0,0,0,749
2025-06-03,"M-03","Malam",0,"Preventive OK",0,0,0,770
2025-06-03,"M-03","Pagi",0,"Preventive OK",0,0,0,875
2025-06-03,"M-03","Siang",0,"Preventive OK",0,0,0,768
2025-06-03,"M-04","Malam",0,"Preventive OK",0,0,0,761
2025-06-03,"M-04","Pagi",0,"Preventive OK",0,0,0,909
2025-06-03,"M-04","Siang",1,"Bearing Failure",20,0,20,833
2025-06-03,"M-05","Malam",1,"Bearing Failure",27,0,27,425
2025-06-03,"M-05","Pagi",1,"Bearing Failure",15,0,15,380
2025-06-03,"M-05","Siang",0,"Preventive OK",0,0,0,447
2025-06-03,"M-06","Malam",0,"Preventive OK",0,0,0,406
2025-06-03,"M-06","Pagi",0,"Preventive OK",0,0,0,432
2025-06-03,"M-06","Siang",0,"Preventive OK",0,0,0,424
2025-06-04,"M-01","Malam",1,"Setup & Adjust",38,0,38,756
2025-06-04,"M-01","Pagi",0,"Preventive OK",0,0,0,891
2025-06-04,"M-01","Siang",0,"Preventive OK",0,0,0,746
2025-06-04,"M-02","Malam",0,"Preventive OK",0,0,0,819
2025-06-04,"M-02","Pagi",0,"Preventive OK",0,0,0,829
2025-06-04,"M-02","Siang",0,"Preventive OK",0,0,0,851
2025-06-04,"M-03","Malam",0,"Preventive OK",0,0,0,850
2025-06-04,"M-03","Pagi",0,"Preventive OK",0,0,0,759
2025-06-04,"M-03","Siang",0,"Preventive OK",0,0,0,793
2025-06-04,"M-04","Malam",0,"Preventive OK",0,0,0,811
2025-06-04,"M-04","Pagi",0,"Preventive OK",0,0,0,852
2025-06-04,"M-04","Siang",1,"Kelistrikan",29,0,29,731
2025-06-04,"M-05","Malam",0,"Preventive OK",0,0,0,383
2025-06-04,"M-05","Pagi",0,"Preventive OK",0,0,0,333
2025-06-04,"M-05","Siang",0,"Preventive OK",0,0,0,435
2025-06-04,"M-06","Malam",0,"Preventive OK",0,0,0,426
2025-06-04,"M-06","Pagi",0,"Preventive OK",0,0,0,373
2025-06-04,"M-06","Siang",0,"Preventive OK",0,0,0,407
2025-06-05,"M-01","Malam",0,"Preventive OK",0,0,0,719
2025-06-05,"M-01","Pagi",0,"Preventive OK",0,0,0,799
2025-06-05,"M-01","Siang",0,"Preventive OK",0,0,0,884
2025-06-05,"M-02","Malam",0,"Preventive OK",0,0,0,875
2025-06-05,"M-02","Pagi",0,"Preventive OK",0,0,0,719
2025-06-05,"M-02","Siang",0,"Preventive OK",0,0,0,879
2025-06-05,"M-03","Malam",0,"Preventive OK",0,0,0,899
2025-06-05,"M-03","Pagi",0,"Preventive OK",0,0,0,762
2025-06-05,"M-03","Siang",0,"Preventive OK",0,0,0,890
2025-06-05,"M-04","Malam",0,"Preventive OK",0,0,0,927
2025-06-05,"M-04","Pagi",0,"Preventive OK",0,0,0,767
2025-06-05,"M-04","Siang",0,"Preventive OK",0,0,0,853
2025-06-05,"M-05","Malam",0,"Preventive OK",0,0,0,387
2025-06-05,"M-05","Pagi",0,"Preventive OK",0,0,0,393
2025-06-05,"M-05","Siang",0,"Preventive OK",0,0,0,378
2025-06-05,"M-06","Malam",1,"Setup & Adjust",20,0,20,401
2025-06-05,"M-06","Pagi",0,"Preventive OK",0,0,0,381
2025-06-05,"M-06","Siang",0,"Preventive OK",0,0,0,419
2025-06-06,"M-01","Malam",0,"Preventive OK",0,0,0,845
2025-06-06,"M-01","Pagi",0,"Preventive OK",0,0,0,835
2025-06-06,"M-01","Siang",0,"Preventive OK",0,0,0,837
2025-06-06,"M-02","Malam",0,"Preventive OK",0,0,0,844
2025-06-06,"M-02","Pagi",0,"Preventive OK",0,0,0,778
2025-06-06,"M-02","Siang",0,"Preventive OK",0,0,0,789
2025-06-06,"M-03","Malam",0,"Preventive OK",0,0,0,856
2025-06-06,"M-03","Pagi",0,"Preventive OK",0,0,0,775
2025-06-06,"M-03","Siang",0,"Preventive OK",0,0,0,827
2025-06-06,"M-04","Malam",0,"Preventive OK",0,0,0,766
2025-06-06,"M-04","Pagi",0,"Preventive OK",0,0,0,855
2025-06-06,"M-04","Siang",0,"Preventive OK",0,0,0,881
2025-06-06,"M-05","Malam",0,"Preventive OK",0,0,0,435
2025-06-06,"M-05","Pagi",0,"Preventive OK",0,0,0,405
2025-06-06,"M-05","Siang",0,"Preventive OK",0,0,0,432
2025-06-06,"M-06","Malam",0,"Preventive OK",0,0,0,414
2025-06-06,"M-06","Pagi",0,"Preventive OK",0,0,0,425
2025-06-06,"M-06","Siang",0,"Preventive OK",0,0,0,415
2025-06-07,"M-01","Malam",0,"Preventive OK",0,0,0,817
2025-06-07,"M-01","Pagi",0,"Preventive OK",0,0,0,821
2025-06-07,"M-01","Siang",0,"Preventive OK",0,0,0,720
2025-06-07,"M-02","Malam",0,"Preventive OK",0,0,0,851
2025-06-07,"M-02","Pagi",0,"Preventive OK",0,0,0,840
2025-06-07,"M-02","Siang",0,"Preventive OK",0,0,0,763
2025-06-07,"M-03","Malam",0,"Preventive OK",0,0,0,794
2025-06-07,"M-03","Pagi",0,"Preventive OK",0,0,0,933
2025-06-07,"M-03","Siang",0,"Preventive OK",0,0,0,774
2025-06-07,"M-04","Malam",0,"Preventive OK",0,0,0,794
2025-06-07,"M-04","Pagi",0,"Preventive OK",0,0,0,825
2025-06-07,"M-04","Siang",0,"Preventive OK",0,0,0,836
2025-06-07,"M-05","Malam",0,"Preventive OK",0,0,0,426
2025-06-07,"M-05","Pagi",0,"Preventive OK",0,0,0,412
2025-06-07,"M-05","Siang",0,"Preventive OK",0,0,0,450
2025-06-07,"M-06","Malam",0,"Preventive OK",0,0,0,409
2025-06-07,"M-06","Pagi",0,"Preventive OK",0,0,0,408
2025-06-07,"M-06","Siang",0,"Preventive OK",0,0,0,423
2025-06-09,"M-01","Malam",0,"Preventive OK",0,30,30,757
2025-06-09,"M-01","Pagi",0,"Preventive OK",0,30,30,884
2025-06-09,"M-01","Siang",0,"Preventive OK",0,30,30,784
